season,team_id,opp_id,team_seed,opp_seed,team_points,opp_points,win,location,game_type
2024,1137,1467,5,5,58,65,0,A,regular
2015,1239,1380,15,12,47,59,0,A,regular
2023,1253,1280,13,2,74,87,0,A,regular
2005,1061,1191,3,3,62,75,0,H,regular
2005,1088,1174,9,13,80,79,1,H,regular
2022,1146,1394,13,15,98,72,1,H,regular
2005,1029,1142,11,12,95,86,1,N,regular
2004,1361,1302,1,8,59,66,0,H,tourney
2012,1262,1241,1,15,74,56,1,H,regular
2024,1405,1182,10,6,55,73,0,H,regular
2018,1413,1216,15,11,94,97,0,H,regular
2005,1167,1039,1,11,75,57,1,H,regular
2022,1391,1340,3,2,89,83,1,A,tourney
2022,1030,1032,4,16,77,77,1,A,regular
2021,1206,1036,6,11,63,63,0,A,regular
2023,1319,1121,15,4,60,66,0,H,regular
2008,1223,1254,16,14,77,85,0,N,regular
2025,1354,1144,5,7,71,67,1,H,regular
2010,1411,1421,12,2,67,72,0,H,tourney
2021,1203,1444,1,11,71,50,1,A,regular
2016,1132,1188,9,3,68,79,0,A,regular
2020,1279,1478,11,10,65,62,1,A,tourney
2017,1416,1043,14,11,65,83,0,A,regular
2017,1472,1069,14,3,77,110,0,H,regular
2017,1390,1167,1,13,90,69,1,H,regular
2020,1118,1451,7,8,84,82,1,A,regular
2019,1099,1241,2,6,74,56,1,A,regular
2006,1274,1338,1,2,76,77,0,A,regular
2021,1193,1312,3,12,89,79,1,A,regular
2015,1293,1239,15,3,82,88,0,N,regular
2010,1442,1446,5,3,87,83,1,H,regular
2014,1263,1457,12,5,63,78,0,H,regular
2025,1170,1215,12,8,77,88,0,A,regular
2022,1416,1342,14,15,60,59,1,A,tourney
2022,1210,1299,9,12,90,88,1,H,regular
2013,1290,1284,16,12,59,63,0,A,regular
2021,1065,1049,7,4,76,86,0,H,regular
2011,1243,1101,13,11,80,78,1,A,regular
2018,1204,1474,13,6,67,87,0,H,regular
2017,1059,1117,9,8,90,99,0,H,regular
2008,1102,1312,6,11,84,80,1,A,regular
2009,1337,1436,3,3,51,59,0,H,regular
2004,1087,1288,2,6,77,68,1,A,regular
2006,1064,1103,8,7,47,54,0,H,regular
2012,1028,1411,7,14,70,53,1,H,tourney
2013,1013,1016,4,16,78,62,1,H,regular
2006,1208,1346,13,16,81,83,0,H,tourney
2012,1234,1128,3,9,71,55,1,A,regular
2016,1299,1307,8,11,76,59,1,H,regular
2008,1274,1230,7,12,85,78,1,H,regular
2010,1257,1273,16,13,71,79,0,N,tourney
2011,1478,1183,2,11,71,67,1,N,regular
2014,1120,1253,14,15,102,88,1,H,regular
2011,1341,1448,11,7,62,72,0,H,regular
2019,1039,1396,13,12,73,76,0,A,regular
2010,1406,1201,13,10,74,59,1,A,regular
2012,1174,1450,13,13,65,60,1,H,regular
2011,1166,1425,7,15,98,78,1,A,regular
2007,1065,1300,10,2,55,77,0,A,regular
2018,1244,1285,6,14,69,43,1,H,regular
2008,1192,1018,15,14,65,65,1,H,tourney
2009,1466,1251,4,14,69,63,1,H,regular
2021,1086,1102,10,5,73,65,1,H,regular
2024,1200,1077,4,10,56,62,0,A,regular
2018,1431,1411,6,2,77,81,0,H,regular
2024,1386,1130,16,1,57,80,0,H,tourney
2022,1366,1295,4,10,71,74,0,H,regular
2014,1252,1415,15,16,84,82,1,A,regular
2020,1418,1286,14,4,51,75,0,A,regular
2010,1108,1373,6,13,66,70,0,H,regular
2013,1388,1371,6,2,72,76,0,H,regular
2015,1278,1214,1,2,72,69,1,A,tourney
2025,1168,1441,13,10,53,62,0,H,regular
2022,1105,1435,11,5,65,67,0,H,regular
2014,1250,1162,16,2,54,75,0,A,regular
2018,1002,1392,5,15,79,51,1,A,tourney
2007,1342,1088,7,15,77,54,1,A,regular
2021,1113,1054,11,1,61,68,0,A,regular
2015,1187,1254,6,16,72,63,1,A,regular
2015,1093,1290,6,1,64,80,0,H,tourney
2020,1223,1279,3,12,90,66,1,H,regular
2017,1178,1382,16,13,40,46,0,A,regular
2004,1090,1187,8,5,51,51,0,A,tourney
2009,1425,1387,13,3,40,53,0,H,regular
2007,1363,1432,11,10,58,74,0,A,regular
2019,1186,1044,10,15,65,72,0,A,regular
2003,1028,1215,6,1,71,74,0,H,regular
2007,1404,1108,6,14,80,73,1,A,regular
2016,1334,1314,8,10,76,58,1,A,regular
2018,1266,1198,3,16,76,47,1,A,regular
2014,1290,1135,9,5,62,80,0,N,regular
2022,1004,1121,2,11,68,61,1,A,tourney
2024,1227,1170,5,8,54,60,0,N,regular
2006,1091,1053,11,11,77,68,1,A,regular
2024,1312,1050,1,3,84,73,1,A,regular
2017,1446,1301,1,8,90,70,1,H,regular
2017,1254,1451,4,16,55,40,1,H,regular
2005,1289,1243,13,14,51,48,1,N,regular
2017,1320,1444,13,4,52,77,0,A,regular
2019,1445,1075,1,1,77,69,1,H,regular
2016,1019,1466,5,7,91,85,1,H,regular
2004,1149,1281,1,4,79,70,1,H,regular
2015,1129,1356,1,5,73,76,0,N,regular
2024,1343,1030,16,3,66,90,0,H,regular
2019,1215,1289,7,9,75,72,1,A,regular
2006,1370,1184,13,2,72,84,0,H,regular
2025,1226,1430,11,15,84,89,0,H,regular
2025,1467,1379,8,1,57,64,0,A,regular
2006,1367,1414,13,3,54,89,0,A,regular
2021,1009,1426,4,9,63,58,1,N,tourney
2012,1473,1345,7,3,56,62,0,A,regular
2016,1456,1118,7,9,73,85,0,A,regular
2013,1021,1136,10,2,40,71,0,A,regular
2021,1188,1411,4,14,75,52,1,A,tourney
2025,1464,1288,12,10,72,83,0,N,regular
2021,1401,1427,14,5,63,75,0,H,regular
2024,1224,1381,15,10,76,71,1,A,tourney
2024,1261,1291,15,9,53,62,0,H,regular
2005,1015,1073,11,14,86,51,1,A,regular
2008,1270,1470,13,12,78,90,0,A,regular
2019,1319,1117,12,14,62,62,1,H,tourney
2016,1172,1118,16,14,69,66,1,A,regular
2004,1147,1070,2,2,73,75,0,A,regular
2005,1397,1033,4,13,66,53,1,H,regular
2014,1215,1180,7,15,97,62,1,A,regular
2017,1127,1404,10,4,49,47,1,A,tourney
2006,1180,1414,15,14,54,46,1,A,regular
2006,1236,1235,2,10,82,68,1,H,regular
2005,1125,1151,3,11,69,61,1,H,regular
2015,1268,1166,14,12,62,63,0,A,regular
2003,1412,1440,5,6,70,72,0,N,regular
2016,1355,1027,1,15,91,66,1,A,regular
2013,1111,1028,11,12,62,44,1,H,regular
2013,1226,1031,15,8,74,80,0,H,regular
2018,1260,1425,15,10,63,73,0,A,regular
2015,1326,1044,14,16,71,81,0,N,regular
2019,1362,1451,1,6,81,68,1,A,regular
2020,1232,1088,3,15,64,41,1,H,regular
2024,1151,1263,14,1,44,67,0,H,regular
2021,1316,1464,12,13,46,44,1,A,regular
2014,1061,1056,4,10,74,64,1,A,regular
2014,1323,1135,7,12,61,64,0,A,regular
2008,1429,1348,14,10,56,62,0,H,regular
2016,1340,1391,15,8,80,79,1,A,regular
2006,1208,1434,15,3,40,70,0,A,regular
2024,1394,1010,8,4,73,90,0,A,tourney
2022,1255,1372,13,15,44,51,0,A,regular
2005,1259,1154,1,7,61,72,0,H,regular
2021,1408,1267,15,3,40,66,0,A,regular
2005,1093,1434,4,3,65,75,0,H,tourney
2019,1373,1432,16,5,84,87,0,A,regular
2005,1325,1089,1,12,61,40,1,H,regular
2014,1253,1225,15,6,70,90,0,N,regular
2018,1037,1136,9,7,95,89,1,A,tourney
2019,1367,1294,9,11,70,64,1,N,regular
2012,1105,1396,11,10,57,76,0,A,regular
2024,1429,1152,8,2,63,73,0,A,regular
2020,1379,1059,16,7,50,68,0,N,tourney
2007,1174,1031,2,12,84,78,1,H,regular
2018,1208,1026,11,12,83,74,1,N,regular
2019,1013,1176,4,7,83,68,1,H,regular
2010,1239,1462,1,4,86,87,0,A,regular
2019,1028,1121,11,3,81,87,0,A,regular
2023,1472,1194,11,2,66,78,0,A,regular
2021,1306,1323,3,2,66,60,1,A,regular
2020,1113,1315,12,16,90,86,1,A,regular
2017,1385,1130,16,7,62,61,1,A,regular
2009,1010,1061,12,6,67,77,0,A,tourney
2021,1263,1075,4,8,73,62,1,H,regular
2011,1054,1106,2,9,59,40,1,A,regular
2015,1027,1042,2,3,51,59,0,H,regular
2010,1117,1220,10,15,55,67,0,H,regular
2010,1141,1309,4,8,65,66,0,N,regular
2006,1347,1323,6,9,83,72,1,H,tourney
2025,1426,1435,1,9,77,68,1,A,regular
2006,1371,1141,8,16,81,80,1,H,regular
2004,1354,1313,3,16,69,74,0,H,regular
2024,1271,1423,7,3,78,72,1,H,tourney
2015,1178,1014,10,12,77,74,1,H,regular
2013,1122,1374,16,3,73,94,0,H,regular
2019,1453,1043,5,1,67,65,1,H,regular
2011,1250,1264,6,9,82,76,1,A,regular
2005,1270,1398,13,8,59,62,0,A,regular
2019,1008,1220,16,8,72,77,0,H,tourney
2007,1219,1268,7,1,95,93,1,A,regular
2015,1326,1297,6,11,83,71,1,H,regular
2024,1237,1277,12,9,53,53,1,H,tourney
2024,1294,1350,13,1,51,70,0,A,regular
2011,1388,1411,12,6,81,90,0,A,regular
2020,1011,1065,11,3,82,77,1,H,regular
2017,1433,1199,3,15,75,62,1,N,regular
2014,1391,1408,5,12,71,66,1,N,regular
2006,1201,1183,1,8,74,69,1,A,regular
2011,1365,1234,7,2,75,92,0,H,regular
2017,1032,1355,14,14,66,62,1,H,regular
2025,1148,1448,4,6,61,55,1,A,regular
2003,1052,1121,12,10,69,74,0,H,regular
2019,1304,1457,7,12,66,56,1,A,regular
2022,1410,1340,3,7,55,54,1,H,tourney
2024,1288,1015,4,16,83,66,1,H,regular
2012,1341,1412,11,4,70,75,0,A,regular
2005,1069,1184,13,6,65,61,1,A,regular
2009,1447,1135,6,3,76,85,0,H,regular
2022,1093,1252,15,6,61,80,0,H,tourney
2023,1252,1276,1,13,64,44,1,A,regular
2017,1327,1258,10,8,84,86,0,H,regular
2005,1410,1027,4,15,76,53,1,N,regular
2005,1447,1394,15,15,82,74,1,A,regular
2013,1287,1164,13,6,78,93,0,A,regular
2016,1276,1068,1,13,82,65,1,A,regular
2003,1200,1271,7,8,57,65,0,A,regular
2018,1272,1298,12,7,77,106,0,A,regular
2015,1323,1050,9,5,54,58,0,H,regular
2003,1310,1451,8,2,76,93,0,A,regular
2005,1284,1288,3,8,69,61,1,H,regular
2013,1211,1477,10,11,64,66,0,A,regular
2019,1094,1321,2,14,109,92,1,A,regular
2021,1026,1005,6,7,81,74,1,H,regular
2012,1202,1100,4,3,87,89,0,H,regular
2009,1190,1465,11,8,73,69,1,A,regular
2025,1291,1268,8,5,67,81,0,H,tourney
2013,1431,1059,7,15,45,40,1,A,regular
2010,1336,1036,14,12,80,63,1,H,regular
2013,1385,1257,7,15,78,65,1,A,regular
2003,1277,1284,13,5,65,88,0,N,regular
2009,1444,1118,15,8,76,73,1,A,regular
2014,1450,1094,3,2,62,74,0,A,regular
2024,1074,1290,12,3,53,61,0,A,tourney
2019,1306,1209,2,6,81,74,1,A,tourney
2020,1242,1018,11,7,62,77,0,A,regular
2015,1465,1028,4,11,78,70,1,H,regular
2005,1280,1114,5,4,73,75,0,H,regular
2011,1008,1270,14,16,62,71,0,A,regular
2025,1101,1144,3,13,73,60,1,H,tourney
2004,1062,1008,9,15,66,57,1,H,tourney
2023,1097,1438,13,5,65,68,0,H,regular
2018,1046,1332,13,9,72,72,0,A,regular
2009,1374,1279,4,9,61,53,1,A,regular
2020,1237,1117,6,13,59,58,1,H,tourney
2022,1322,1339,9,14,91,77,1,A,regular
2003,1478,1453,10,10,65,71,0,A,regular
2005,1310,1324,3,16,82,76,1,A,regular
2018,1230,1142,10,8,64,69,0,H,regular
2025,1128,1188,1,5,65,70,0,N,regular
2003,1361,1445,11,3,45,48,0,H,regular
2018,1243,1007,12,7,59,72,0,H,regular
2006,1362,1106,8,5,60,63,0,H,regular
2017,1012,1052,4,4,69,69,1,N,regular
2017,1078,1307,4,8,76,66,1,H,regular
2005,1063,1220,12,5,57,73,0,H,regular
2018,1326,1064,7,16,56,40,1,N,regular
2023,1248,1450,15,5,71,81,0,N,regular
2022,1152,1264,16,10,74,76,0,A,regular
2003,1149,1119,7,13,82,78,1,A,tourney
2008,1291,1453,5,16,68,61,1,H,tourney
2008,1462,1334,13,11,81,83,0,H,regular
2013,1476,1063,12,5,71,78,0,H,regular
2006,1226,1396,3,9,77,70,1,A,regular
2022,1321,1029,16,2,59,73,0,A,regular
2020,1040,1434,4,5,72,71,1,A,regular
2021,1452,1189,10,16,92,90,1,A,regular
2007,1009,1141,3,1,90,82,1,A,regular
2003,1164,1026,8,6,68,68,0,H,regular
2023,1347,1446,10,1,67,86,0,H,regular
2009,1464,1268,2,9,56,47,1,A,regular
2018,1082,1291,5,13,92,78,1,A,regular
2023,1316,1407,13,2,75,89,0,A,regular
2003,1090,1244,16,3,61,67,0,H,tourney
2003,1025,1139,15,14,66,69,0,N,regular
2003,1203,1373,13,5,66,91,0,A,tourney
2006,1276,1254,16,1,78,94,0,A,regular
2004,1127,1115,3,2,84,76,1,H,regular
2021,1466,1404,4,15,102,88,1,A,regular
2016,1295,1389,7,15,83,68,1,H,regular
2025,1210,1119,15,3,50,65,0,H,tourney
2021,1233,1311,13,5,60,76,0,A,regular
2025,1222,1441,6,3,57,68,0,A,regular
2008,1054,1383,1,8,76,69,1,H,regular
2009,1290,1096,10,14,72,75,0,A,regular
2022,1376,1410,5,13,88,79,1,N,regular
2008,1202,1027,4,7,65,66,0,H,regular
2004,1204,1296,4,12,79,69,1,A,regular
2018,1436,1245,4,5,80,82,0,H,regular
2021,1292,1018,6,15,97,74,1,A,regular
2025,1143,1348,10,10,59,67,0,H,tourney
2024,1002,1143,3,15,88,71,1,A,regular
2005,1394,1408,8,5,62,57,1,A,regular
2020,1300,1420,15,16,73,59,1,A,regular
2022,1300,1283,16,5,56,61,0,H,regular
2019,1136,1300,14,11,57,73,0,A,tourney
2021,1089,1025,5,1,58,67,0,H,regular
2022,1237,1426,3,4,61,54,1,H,regular
2013,1363,1326,15,9,65,62,1,H,regular
2003,1143,1184,7,9,74,62,1,H,regular
2013,1252,1041,8,3,74,64,1,H,regular
2007,1477,1242,7,1,51,58,0,H,regular
2005,1105,1431,3,14,105,89,1,A,regular
2005,1111,1413,12,4,64,68,0,A,tourney
2019,1113,1048,4,13,60,48,1,A,tourney
2014,1437,1365,4,3,79,78,1,A,regular
2015,1253,1040,13,5,56,76,0,A,tourney
2020,1439,1181,12,1,58,75,0,H,regular
2015,1454,1214,14,9,63,93,0,H,regular
2017,1202,1011,12,9,65,59,1,H,regular
2004,1027,1066,1,10,54,54,0,H,regular
2022,1146,1421,7,12,77,91,0,H,tourney
2013,1260,1301,7,11,74,68,1,H,regular
2006,1183,1376,6,4,75,82,0,A,regular
2021,1002,1274,8,7,63,59,1,N,regular
2019,1473,1215,8,2,72,69,1,A,regular
2004,1145,1009,10,11,68,67,1,H,regular
2007,1296,1262,16,7,72,60,1,H,regular
2003,1453,1369,11,3,61,79,0,N,tourney
2009,1261,1098,15,15,69,68,1,N,regular
2005,1332,1235,14,8,72,80,0,N,regular
2019,1018,1197,12,1,66,92,0,N,tourney
2015,1334,1417,5,2,40,52,0,A,regular
2025,1406,1079,10,5,84,89,0,H,regular
2020,1439,1051,2,16,86,69,1,H,regular
2017,1041,1101,15,2,80,78,1,N,regular
2014,1110,1075,3,7,73,58,1,A,regular
2004,1023,1405,4,7,65,58,1,A,regular
2004,1439,1125,15,10,62,61,1,H,regular
2017,1132,1174,2,10,92,91,1,H,regular
2003,1255,1123,9,8,53,57,0,A,regular
2003,1228,1390,10,13,48,47,1,A,tourney
2008,1330,1318,4,1,61,61,0,A,tourney
2023,1428,1227,7,7,51,51,1,A,regular
2013,1155,1382,13,2,64,78,0,H,regular
2019,1378,1034,12,5,69,81,0,N,regular
2012,1140,1325,10,5,74,84,0,N,regular
2006,1095,1173,9,15,69,64,1,A,tourney
2011,1051,1182,6,11,82,77,1,H,regular
2005,1178,1076,10,4,87,94,0,N,tourney
2020,1268,1047,1,11,58,47,1,A,regular
2007,1373,1332,2,14,93,66,1,H,regular
2011,1406,1407,13,4,64,87,0,A,regular
2025,1252,1436,3,10,79,64,1,A,regular
2016,1196,1117,12,8,65,79,0,A,regular
2013,1084,1365,1,15,68,62,1,H,regular
2015,1437,1054,5,6,64,69,0,A,tourney
2021,1190,1373,16,11,49,67,0,A,regular
2008,1366,1271,5,10,89,71,1,A,regular
2017,1300,1412,16,6,57,66,0,H,regular
2023,1446,1033,5,6,54,49,1,H,regular
2016,1466,1372,11,14,76,58,1,A,regular
2013,1338,1224,11,15,64,65,0,H,regular
2006,1317,1272,11,5,64,65,0,A,regular
2008,1066,1258,5,8,73,59,1,H,regular
2024,1008,1342,13,3,67,81,0,A,regular
2015,1262,1287,5,7,81,66,1,H,regular
2009,1337,1199,14,14,63,53,1,A,regular
2012,1357,1209,7,12,79,77,1,A,tourney
2016,1120,1034,14,8,74,68,1,N,regular
2015,1241,1347,16,13,71,71,0,A,regular
2019,1413,1338,13,9,64,74,0,A,regular
2008,1046,1272,8,8,49,75,0,H,regular
2017,1184,1345,7,1,69,80,0,H,regular
2013,1452,1129,7,2,47,67,0,H,regular
2024,1096,1107,6,9,79,83,0,H,tourney
2006,1152,1443,8,2,53,59,0,H,regular
2006,1224,1456,8,1,40,57,0,H,regular
2013,1330,1408,12,6,51,65,0,H,regular
2014,1122,1026,15,9,66,75,0,A,regular
2018,1379,1263,15,12,67,65,1,A,tourney
2012,1113,1352,10,16,60,55,1,H,regular
2024,1177,1018,16,11,81,79,1,H,regular
2013,1275,1463,15,16,46,64,0,A,regular
2005,1006,1377,8,5,47,47,0,H,regular
2005,1367,1148,7,11,76,60,1,H,regular
2025,1320,1243,8,1,89,88,1,H,regular
2006,1400,1437,1,3,60,64,0,N,regular
2024,1132,1409,6,11,49,49,0,H,regular
2009,1191,1396,7,6,77,69,1,N,regular
2005,1430,1471,13,10,95,87,1,H,tourney
2010,1032,1356,5,16,77,57,1,H,regular
2017,1235,1448,11,13,69,54,1,A,regular
2012,1232,1456,6,6,74,74,1,A,regular
2021,1214,1010,6,11,80,67,1,A,regular
2017,1208,1313,2,15,88,64,1,H,regular
2012,1358,1160,9,4,56,68,0,A,regular
2017,1095,1237,2,9,64,59,1,A,regular
2025,1426,1081,4,12,91,77,1,A,regular
2012,1429,1323,9,11,87,68,1,N,regular
2006,1086,1400,12,8,83,86,0,N,regular
2012,1466,1197,7,7,72,77,0,A,regular
2022,1126,1334,5,10,85,79,1,H,regular
2008,1025,1156,15,8,71,86,0,A,tourney
2024,1191,1359,6,6,51,62,0,A,regular
2016,1381,1040,6,14,82,78,1,H,tourney
2016,1404,1421,2,13,67,52,1,H,regular
2010,1309,1181,6,11,81,80,1,H,regular
2024,1388,1242,4,4,86,88,0,A,regular
2003,1125,1384,6,9,71,63,1,A,regular
2009,1421,1015,4,4,52,62,0,N,regular
2012,1304,1452,4,3,72,61,1,A,regular
2013,1064,1294,12,4,71,73,0,N,regular
2013,1062,1467,8,3,77,80,0,H,regular
2006,1128,1264,12,13,59,76,0,H,regular
2008,1034,1099,10,9,47,66,0,H,regular
2005,1136,1279,9,12,70,48,1,A,regular
2016,1475,1274,8,16,78,83,0,A,tourney
2011,1115,1441,7,5,70,77,0,H,regular
2016,1305,1276,5,4,80,79,1,H,regular
2016,1468,1195,15,3,58,77,0,H,tourney
2019,1122,1085,7,1,63,81,0,H,regular
2015,1333,1156,15,1,65,83,0,A,regular
2017,1216,1279,13,10,47,42,1,A,regular
2016,1137,1177,10,11,61,55,1,H,regular
2018,1455,1174,14,5,71,85,0,H,regular
2017,1314,1007,11,9,63,69,0,A,regular
2010,1210,1451,14,4,60,77,0,H,regular
2008,1389,1400,13,12,84,80,1,H,tourney
2021,1431,1122,11,12,71,65,1,A,regular
2010,1374,1066,12,12,58,54,1,A,regular
2015,1416,1400,14,9,74,88,0,H,regular
2007,1154,1400,4,14,60,72,0,H,regular
2012,1165,1429,15,2,58,60,0,A,regular
2015,1112,1262,9,7,95,96,0,A,regular
2017,1333,1352,2,2,59,49,1,H,tourney
2015,1384,1349,3,14,66,60,1,A,regular
2011,1316,1103,13,2,65,75,0,A,regular
2025,1287,1251,13,7,69,76,0,A,regular
2014,1369,1125,11,3,52,54,0,A,regular
2021,1087,1361,11,12,86,90,0,H,tourney
2019,1175,1465,14,7,62,65,0,A,tourney
2015,1338,1037,16,9,58,70,0,A,tourney
2023,1025,1037,14,16,81,75,1,A,tourney
2005,1436,1127,3,15,97,74,1,H,regular
2024,1082,1056,13,7,66,73,0,A,tourney
2022,1377,1005,9,6,64,61,1,H,regular
2014,1295,1468,13,5,59,70,0,A,regular
2019,1406,1279,12,12,90,95,0,A,regular
2014,1371,1372,11,16,65,65,1,A,regular
2009,1247,1271,14,10,54,69,0,H,regular
2021,1362,1357,3,10,77,72,1,H,regular
2008,1166,1328,14,16,52,48,1,A,regular
2010,1279,1077,6,4,53,65,0,A,tourney
2014,1438,1072,4,2,52,56,0,A,regular
2022,1041,1234,12,2,55,71,0,A,regular
2011,1171,1178,16,10,62,75,0,H,regular
2014,1009,1402,2,15,67,43,1,A,regular
2003,1256,1147,16,4,63,75,0,A,regular
2005,1374,1158,6,12,73,69,1,H,regular
2004,1019,1253,16,15,67,72,0,H,tourney
2004,1263,1093,1,15,62,56,1,A,regular
2022,1199,1411,10,13,82,87,0,N,regular
2022,1375,1006,9,6,87,85,1,A,regular
2021,1106,1406,14,11,71,74,0,N,regular
2004,1078,1298,8,9,60,61,0,H,regular
2004,1046,1425,2,8,75,72,1,H,tourney
2009,1195,1141,3,12,88,71,1,A,regular
2016,1234,1431,5,11,72,61,1,H,regular
2010,1440,1413,14,13,76,72,1,A,regular
2014,1223,1219,2,9,66,65,1,H,regular
2006,1083,1136,14,11,61,62,0,H,regular
2019,1335,1095,9,5,71,68,1,A,regular
2010,1030,1073,10,8,71,65,1,A,tourney
2004,1166,1279,16,14,74,76,0,H,regular
2020,1313,1460,13,13,54,56,0,A,regular
2023,1122,1271,11,9,65,57,1,N,regular
2003,1285,1462,14,10,70,62,1,H,regular
2013,1217,1362,8,5,70,64,1,A,regular
2022,1456,1328,15,7,76,83,0,H,tourney
2019,1138,1347,13,11,86,86,0,H,regular
2022,1434,1444,16,2,61,80,0,N,regular
2012,1300,1411,9,1,80,97,0,H,regular
2011,1359,1078,11,10,72,82,0,N,regular
2019,1081,1280,8,12,75,74,1,H,regular
2006,1010,1221,15,16,66,61,1,A,regular
2008,1350,1421,11,8,67,67,1,H,regular
2016,1230,1098,3,2,75,86,0,A,tourney
2018,1148,1392,9,11,72,59,1,A,regular
2005,1429,1229,3,5,69,58,1,H,regular
2014,1157,1446,11,3,66,77,0,A,regular
2011,1208,1379,12,10,67,84,0,A,regular
2014,1347,1165,13,12,42,50,0,A,regular
2025,1460,1404,3,1,83,85,0,N,regular
2004,1430,1090,8,12,69,76,0,N,tourney
2025,1312,1002,6,10,75,67,1,A,regular
2013,1053,1243,7,12,87,61,1,H,regular
2020,1053,1187,16,11,71,81,0,A,regular
2012,1332,1061,9,8,77,62,1,A,regular
2010,1244,1476,8,6,85,84,1,A,regular
2020,1064,1019,15,11,78,82,0,A,regular
2018,1333,1282,9,4,74,80,0,H,tourney
2006,1451,1125,7,9,56,51,1,H,regular
2019,1032,1142,9,13,78,67,1,H,regular
2020,1395,1101,14,4,51,56,0,H,regular
2011,1165,1186,8,2,74,90,0,H,regular
2024,1191,1320,10,1,62,70,0,H,regular
2017,1343,1155,3,9,63,57,1,H,regular
2010,1119,1345,1,7,86,73,1,N,regular
2003,1076,1214,2,11,63,62,1,A,regular
2018,1461,1376,8,14,74,73,1,A,regular
2007,1167,1213,12,16,75,68,1,H,regular
2020,1082,1175,4,6,68,66,1,A,regular
2015,1330,1243,16,2,60,80,0,H,regular
2013,1104,1329,3,12,100,92,1,N,regular
2006,1371,1223,12,1,58,78,0,A,regular
2019,1034,1434,4,11,92,76,1,H,tourney
2006,1248,1247,1,5,79,71,1,H,regular
2012,1193,1142,12,6,63,72,0,A,regular
2022,1458,1014,9,2,51,63,0,H,regular
2024,1250,1188,11,1,64,61,1,H,regular
2025,1443,1027,16,4,48,76,0,N,regular
2025,1119,1018,9,7,91,98,0,H,regular
2015,1227,1178,14,5,57,68,0,H,tourney
2007,1390,1139,8,7,52,62,0,H,regular
2022,1077,1424,6,2,45,41,1,H,regular
2021,1444,1350,7,3,54,66,0,A,tourney
2025,1370,1379,6,12,72,61,1,A,regular
2017,1324,1261,15,14,87,78,1,A,regular
2006,1117,1053,9,12,55,60,0,A,regular
2014,1392,1407,15,16,74,84,0,A,regular
2013,1403,1237,5,12,68,67,1,H,regular
2022,1140,1206,13,2,60,81,0,N,tourney
2012,1281,1289,2,12,89,65,1,H,regular
2010,1029,1079,5,4,84,94,0,A,regular
2004,1189,1231,1,13,72,64,1,A,regular
2022,1073,1290,15,11,52,65,0,A,regular
2020,1266,1334,5,14,82,73,1,A,regular
2003,1263,1240,14,16,65,70,0,H,regular
2012,1255,1477,7,12,60,66,0,H,regular
2014,1324,1474,2,15,89,64,1,N,regular
2013,1443,1047,6,9,54,46,1,A,regular
2024,1095,1040,6,15,84,69,1,N,regular
2006,1103,1247,9,2,76,85,0,A,regular
2010,1103,1396,6,8,64,54,1,H,regular
2007,1444,1245,11,13,55,65,0,N,regular
2008,1045,1104,12,16,80,67,1,A,regular
2023,1015,1269,3,14,88,68,1,N,tourney
2024,1077,1451,9,6,84,80,1,A,regular
2004,1368,1080,10,11,87,62,1,A,regular
2017,1278,1213,5,2,69,69,0,H,tourney
2008,1440,1306,13,2,68,73,0,H,regular
2007,1098,1188,4,12,68,45,1,H,regular
2009,1189,1022,14,6,70,68,1,A,regular
2007,1266,1321,8,9,62,73,0,H,regular
2014,1035,1355,6,4,87,80,1,H,tourney
2025,1440,1314,11,13,67,55,1,H,tourney
2016,1385,1317,10,2,61,93,0,H,regular
2019,1069,1314,9,10,69,62,1,N,regular
2014,1403,1158,11,11,83,84,0,H,tourney
2003,1215,1008,5,14,80,73,1,A,regular
2004,1161,1473,13,5,68,78,0,A,regular
2009,1453,1098,10,6,60,51,1,H,regular
2008,1248,1397,4,9,67,56,1,H,regular
2022,1109,1259,16,5,87,92,0,H,regular
2022,1387,1258,14,12,87,91,0,H,regular
2022,1343,1011,3,13,72,65,1,H,regular
2017,1092,1474,13,13,53,75,0,A,regular
2015,1324,1253,9,8,57,67,0,A,regular
2017,1301,1397,13,11,60,48,1,H,regular
2012,1132,1372,7,3,63,76,0,N,regular
2018,1206,1066,4,4,85,78,1,H,tourney
2021,1402,1453,4,7,82,87,0,A,regular
2020,1084,1283,2,4,57,72,0,H,regular
2017,1346,1089,15,13,81,94,0,A,regular
2004,1398,1278,6,5,82,84,0,H,tourney
2019,1448,1295,16,15,55,58,0,H,regular
2011,1156,1313,4,7,68,49,1,A,regular
2020,1128,1154,6,13,78,60,1,A,tourney
2015,1447,1450,15,2,56,70,0,H,regular
2023,1222,1114,6,12,58,60,0,A,tourney
2010,1272,1236,13,8,81,75,1,H,regular
2024,1246,1401,2,13,83,71,1,H,regular
2022,1246,1037,16,3,72,73,0,H,regular
2010,1299,1193,10,4,62,75,0,H,regular
2014,1203,1230,13,14,45,56,0,H,regular
2015,1188,1370,1,10,87,69,1,A,tourney
2020,1192,1377,16,9,60,58,1,A,regular
2018,1314,1381,8,10,78,62,1,A,regular
2022,1391,1172,4,6,76,64,1,A,regular
2011,1266,1235,3,16,104,82,1,A,regular
2014,1324,1013,2,9,98,88,1,A,regular
2012,1198,1394,11,1,55,76,0,A,regular
